# meta_json: {"atom_symbols": ["N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[2.9399421782000004, -5.0921292238, 0.0], [2.9399421782000004, 5.0921292238, 0.0], [0.0, 0.0, 5.78035016]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 2, "transverse_area_m2": 2.9434289974214144e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
2.6587501258e-03	8.74686773	291.76410187	2.544883633301e-52	8.645982748457e-34
2.6710591541e-03	8.78736248	293.11486160	1.579975876921e-52	5.367806997569e-34
2.6833681825e-03	8.82785724	294.46562133	1.016925091634e-52	3.454899345372e-34
2.6956772108e-03	8.86835200	295.81638106	6.740853289933e-53	2.290136196877e-34
2.7079862392e-03	8.90884676	297.16714079	4.576315009289e-53	1.554756378801e-34
2.7202952676e-03	8.94934152	298.51790052	3.167611154148e-53	1.076163602697e-34
2.7326042959e-03	8.98983627	299.86866025	2.227449625133e-53	7.567533061216e-35
2.7449133243e-03	9.03033103	301.21941998	1.586828093325e-53	5.391086704370e-35
2.7572223526e-03	9.07082579	302.57017972	1.142768543016e-53	3.882439644431e-35
2.7695313810e-03	9.11132055	303.92093945	8.305558969165e-54	2.821729002616e-35
2.7818404094e-03	9.15181531	305.27169918	6.084201343651e-54	2.067045391270e-35
2.7941494377e-03	9.19231006	306.62245891	4.487778250743e-54	1.524676917525e-35
2.8064584661e-03	9.23280482	307.97321864	3.330566340092e-54	1.131525966147e-35
2.8187674944e-03	9.27329958	309.32397837	2.485439887323e-54	8.444028680494e-36
2.8310765228e-03	9.31379434	310.67473810	1.864159047185e-54	6.333290352232e-36
2.8433855512e-03	9.35428910	312.02549783	1.404742377034e-54	4.772469042958e-36
2.8556945795e-03	9.39478385	313.37625756	1.063206535326e-54	3.612135832926e-36
2.8680036079e-03	9.43527861	314.72701729	8.080634473084e-55	2.745313197690e-36
2.8803126362e-03	9.47577337	316.07777702	6.165961064134e-55	2.094822422941e-36
2.8926216646e-03	9.51626813	317.42853676	4.723034538364e-55	1.604602843317e-36
2.9049306930e-03	9.55676289	318.77929649	3.631264795576e-55	1.233685201429e-36
2.9172397213e-03	9.59725764	320.13005622	2.802039541883e-55	9.519643736395e-37
2.9295487497e-03	9.63775240	321.48081595	2.169917772428e-55	7.372074455776e-37
2.9418577780e-03	9.67824716	322.83157568	1.686347285577e-55	5.729193016222e-37
2.9541668064e-03	9.71874192	324.18233541	1.315151237330e-55	4.468092277689e-37
2.9664758348e-03	9.75923668	325.53309514	1.029265167683e-55	3.496823495946e-37
2.9787848631e-03	9.79973143	326.88385487	8.083646307278e-56	2.746336437658e-37
2.9910938915e-03	9.84022619	328.23461460	6.371314102997e-56	2.164589024766e-37
3.0034029198e-03	9.88072095	329.58537433	5.039804001882e-56	1.712222039770e-37
3.0157119482e-03	9.92121571	330.93613406	4.001206312734e-56	1.359369061132e-37
3.0280209766e-03	9.96171047	332.28689379	3.188598961769e-56	1.083293996411e-37
3.0403300049e-03	10.00220522	333.63765353	2.550877842602e-56	8.666347463576e-38
3.0526390333e-03	10.04269998	334.98841326	2.048899473002e-56	6.960927118667e-38
3.0649480616e-03	10.08319474	336.33917299	1.652592817677e-56	5.614515652067e-38
3.0772570900e-03	10.12368950	337.68993272	1.338789576100e-56	4.548401124242e-38
3.0895661183e-03	10.16418426	339.04069245	1.089588999530e-56	3.701767565940e-38
3.1018751467e-03	10.20467901	340.39145218	8.911217522624e-57	3.027495322779e-38
