# meta_json: {"atom_symbols": ["N", "N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[2.9399421782000004, -5.0921292238, 0.0], [2.9399421782000004, 5.0921292238, 0.0], [0.0, 0.0, 5.78035016]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 3, "transverse_area_m2": 2.99411309637889e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
1.9749392476e-03	6.49723801	216.72453167	6.538686299625e-01	2.183847466394e+18
1.9863550814e-03	6.53479429	217.97727463	9.678043568525e-01	3.232357381633e+18
1.9977709152e-03	6.57235058	219.23001758	7.503292009216e-01	2.506014892454e+18
2.0091867490e-03	6.60990687	220.48276054	7.516621463254e-01	2.510466779743e+18
2.0206025828e-03	6.64746316	221.73550350	4.591590170967e-01	1.533539323054e+18
2.0320184166e-03	6.68501945	222.98824646	1.807504436436e-01	6.036860927606e+17
2.0434342504e-03	6.72257574	224.24098941	3.994937851366e-01	1.334264178664e+18
2.0548500842e-03	6.76013203	225.49373237	3.685707859194e-01	1.230984849454e+18
2.0662659180e-03	6.79768832	226.74647533	3.331645192608e-01	1.112731912712e+18
2.0776817518e-03	6.83524461	227.99921829	6.764874045272e-01	2.259391621998e+18
2.0890975856e-03	6.87280090	229.25196124	4.510702958557e-01	1.506523906532e+18
2.1005134194e-03	6.91035719	230.50470420	5.150506845548e-01	1.720211187673e+18
2.1119292532e-03	6.94791347	231.75744716	4.179337770646e-01	1.395851671635e+18
2.1233450870e-03	6.98546976	233.01019012	4.825645236343e-01	1.611711074702e+18
2.1347609208e-03	7.02302605	234.26293308	5.381136740038e-01	1.797238970881e+18
2.1461767546e-03	7.06058234	235.51567603	4.889089720473e-01	1.632900816735e+18
2.1575925884e-03	7.09813863	236.76841899	4.893205954142e-01	1.634275592348e+18
2.1690084222e-03	7.13569492	238.02116195	2.207918708527e-01	7.374199428864e+17
2.1804242560e-03	7.17325121	239.27390491	2.725439554129e-01	9.102660675794e+17
2.1918400898e-03	7.21080750	240.52664786	2.646359854018e-01	8.838543397770e+17
2.2032559236e-03	7.24836379	241.77939082	2.201657060675e-01	7.353286231365e+17
2.2146717574e-03	7.28592008	243.03213378	1.637860963189e-01	5.470270863080e+17
2.2260875912e-03	7.32347636	244.28487674	5.526865288367e-02	1.845910662176e+17
2.2375034250e-03	7.36103265	245.53761969	2.193646353152e-01	7.326531371861e+17
2.2489192589e-03	7.39858894	246.79036265	2.934531790581e-01	9.801005159524e+17
2.2603350927e-03	7.43614523	248.04310561	2.663457376215e-01	8.895647193274e+17
2.2717509265e-03	7.47370152	249.29584857	2.187922462604e-01	7.307414223096e+17
2.2831667603e-03	7.51125781	250.54859152	3.231541112744e-01	1.079298279231e+18
2.2945825941e-03	7.54881410	251.80133448	1.103615477206e-01	3.685951203850e+17
2.3059984279e-03	7.58637039	253.05407744	1.106198417480e-01	3.694577933004e+17
2.3174142617e-03	7.62392668	254.30682040	2.006192111930e-04	6.700455351392e+14
2.3288300955e-03	7.66148297	255.55956335	1.108236196679e-01	3.701383885663e+17
2.3402459293e-03	7.69903926	256.81230631	1.108343151203e-01	3.701741101710e+17
2.3516617631e-03	7.73659554	258.06504927	1.108305086414e-01	3.701613969607e+17
2.3630775969e-03	7.77415183	259.31779223	1.108150337431e-01	3.701097125460e+17
2.3744934307e-03	7.81170812	260.57053519	1.107582467679e-01	3.699200504546e+17
2.3859092645e-03	7.84926441	261.82327814	1.104785749061e-01	3.689859779836e+17
2.3973250983e-03	7.88682070	263.07602110	1.103518873032e-01	3.685628556806e+17
2.4087409321e-03	7.92437699	264.32876406	1.085801236406e-01	3.626453649060e+17
2.4201567659e-03	7.96193328	265.58150702	2.608659192375e-12	8.712627440594e+06
2.4315725997e-03	7.99948957	266.83424997	2.706809389594e-15	9.040438027766e+03
2.4429884335e-03	8.03704586	268.08699293	1.838148684912e-17	6.139209260782e+01
2.4544042673e-03	8.07460215	269.33973589	4.511256810935e-19	1.506708886979e+00
2.4658201011e-03	8.11215843	270.59247885	1.750188812466e-20	5.845433208862e-02
2.4772359349e-03	8.14971472	271.84522180	7.753301006469e-22	2.589515077385e-03
2.4886517687e-03	8.18727101	273.09796476	8.363090727390e-24	2.793177965623e-05
2.5000676025e-03	8.22482730	274.35070772	1.569954943521e-31	5.243472417323e-13
2.5114834363e-03	8.26238359	275.60345068	7.193247095306e-32	2.402463388576e-13
2.5228992701e-03	8.29993988	276.85619363	3.371517248928e-32	1.126048729758e-13
2.5343151039e-03	8.33749617	278.10893659	1.635667873302e-32	5.462946190241e-14
2.5457309377e-03	8.37505246	279.36167955	8.496565272529e-33	2.837756958080e-14
2.5571467715e-03	8.41260875	280.61442251	4.473977126758e-33	1.494257892986e-14
2.5685626053e-03	8.45016504	281.86716546	2.385998907285e-33	7.968967204916e-15
2.5799784391e-03	8.48772133	283.11990842	1.287789720797e-33	4.301072402224e-15
2.5913942729e-03	8.52527761	284.37265138	7.029573211660e-34	2.347798157712e-15
2.6028101067e-03	8.56283390	285.62539434	3.878511478951e-34	1.295379083590e-15
2.6142259405e-03	8.60039019	286.87813730	2.161833606869e-34	7.220280387816e-16
2.6256417743e-03	8.63794648	288.13088025	1.278606138917e-34	4.270400274672e-16
2.6370576081e-03	8.67550277	289.38362321	7.975618853551e-35	2.663766730521e-16
2.6484734419e-03	8.71305906	290.63636617	5.002152913016e-35	1.670662647669e-16
2.6598892757e-03	8.75061535	291.88910913	3.159222400590e-35	1.055144645141e-16
2.6713051095e-03	8.78817164	293.14185208	2.011703714380e-35	6.718863481852e-17
2.6827209433e-03	8.82572793	294.39459504	1.292842107106e-35	4.317946802577e-17
2.6941367771e-03	8.86328422	295.64733800	8.391920844615e-36	2.802806899567e-17
2.7055526109e-03	8.90084051	296.90008096	5.505002442741e-36	1.838608718354e-17
2.7169684447e-03	8.93839679	298.15282391	3.650853988435e-36	1.219344049779e-17
2.7283842785e-03	8.97595308	299.40556687	2.448227541641e-36	8.176803824150e-18
2.7398001123e-03	9.01350937	300.65830983	1.660092390904e-36	5.544521323899e-18
2.7512159461e-03	9.05106566	301.91105279	1.138065796892e-36	3.801011385537e-18
2.7626317799e-03	9.08862195	303.16379574	7.885404962269e-37	2.633636308463e-18
2.7740476137e-03	9.12617824	304.41653870	5.519662441682e-37	1.843504992633e-18
2.7854634475e-03	9.16373453	305.66928166	3.901177339632e-37	1.302949225382e-18
2.7968792813e-03	9.20129082	306.92202462	2.782260620292e-37	9.292436627249e-19
2.8082951151e-03	9.23884711	308.17476757	2.001079271838e-37	6.683379042221e-19
2.8197109489e-03	9.27640340	309.42751053	1.450554974213e-37	4.844689988388e-19
2.8311267827e-03	9.31395968	310.68025349	1.058502692451e-37	3.535279591580e-19
2.8425426165e-03	9.35151597	311.93299645	7.769475490602e-38	2.594917172634e-19
2.8539584503e-03	9.38907226	313.18573941	5.744914343422e-38	1.918736586928e-19
2.8653742841e-03	9.42662855	314.43848236	4.297260984956e-38	1.435236695018e-19
2.8767901179e-03	9.46418484	315.69122532	3.223203667581e-38	1.076513666594e-19
2.8882059517e-03	9.50174113	316.94396828	2.422481502709e-38	8.090814958323e-20
2.8996217855e-03	9.53929742	318.19671124	1.822965828599e-38	6.088500233353e-20
2.9110376193e-03	9.57685371	319.44945419	1.372409675453e-38	4.583693505474e-20
2.9224534531e-03	9.61441000	320.70219715	1.044643319342e-38	3.488990848761e-20
2.9338692869e-03	9.65196629	321.95494011	8.064358694333e-39	2.693404836339e-20
2.9452851207e-03	9.68952258	323.20768307	6.191629705730e-39	2.067934478901e-20
2.9567009545e-03	9.72707886	324.46042602	4.722030293028e-39	1.577104852431e-20
2.9681167883e-03	9.76463515	325.71316898	3.572552078185e-39	1.193192095017e-20
2.9795326221e-03	9.80219144	326.96591194	2.677532684412e-39	8.942657134931e-21
2.9909484559e-03	9.83974773	328.21865490	1.981237396947e-39	6.617109418289e-21
3.0023642897e-03	9.87730402	329.47139785	1.448141970527e-39	4.836630828268e-21
3.0137801235e-03	9.91486031	330.72414081	1.056069214899e-39	3.527152051056e-21
3.0251959573e-03	9.95241660	331.97688377	7.556735154545e-40	2.523864300144e-21
3.0366117911e-03	9.98997289	333.22962673	5.296768615105e-40	1.769060968843e-21
3.0480276249e-03	10.02752918	334.48236968	3.710582714295e-40	1.239292770464e-21
3.0594434587e-03	10.06508547	335.73511264	2.888377531350e-40	9.646855139985e-22
3.0708592925e-03	10.10264175	336.98785560	2.990744735110e-40	9.988750053319e-22
3.0822751263e-03	10.14019804	338.24059856	3.150734949765e-40	1.052309932305e-21
3.0936909601e-03	10.17775433	339.49334152	3.378717032550e-40	1.128453376272e-21
3.1051067939e-03	10.21531062	340.74608447	3.687418362086e-40	1.231556138125e-21
3.1165226277e-03	10.25286691	341.99882743	4.093012121345e-40	1.367019878540e-21
3.1279384615e-03	10.29042320	343.25157039	4.616064603059e-40	1.541713507296e-21
3.1393542953e-03	10.32797949	344.50431335	5.280574660756e-40	1.763652370761e-21
3.1507701292e-03	10.36553578	345.75705630	6.117571540005e-40	2.043199886939e-21
3.1621859630e-03	10.40309207	347.00979926	7.552457856222e-40	2.522435730753e-21
3.1736017968e-03	10.44064836	348.26254222	9.403795314740e-40	3.140761558444e-21
3.1850176306e-03	10.47820465	349.51528518	1.166597946054e-39	3.896305545256e-21
3.1964334644e-03	10.51576093	350.76802813	1.443452588091e-39	4.820968819904e-21
3.2078492982e-03	10.55331722	352.02077109	1.783503484746e-39	5.956700456317e-21
3.2192651320e-03	10.59087351	353.27351405	2.203240914574e-39	7.358576124725e-21
3.2306809658e-03	10.62842980	354.52625701	2.724284838529e-39	9.098804055945e-21
3.2420967996e-03	10.66598609	355.77899996	3.375027504787e-39	1.127221115618e-20
3.2535126334e-03	10.70354238	357.03174292	4.192841686795e-39	1.400361827302e-20
3.2649284672e-03	10.74109867	358.28448588	5.227114569746e-39	1.745797303404e-20
3.2763443010e-03	10.77865496	359.53722884	6.543392539608e-39	2.185419297461e-20
3.2877601348e-03	10.81621125	360.78997179	8.229056625118e-39	2.748412087396e-20
