# meta_json: {"atom_symbols": ["N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[4.4099132673, -7.6381938357, 0.0], [4.4099132673, 7.6381938357, 0.0], [0.0, 0.0, 8.67052524]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 2, "transverse_area_m2": 6.622715244198181e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
2.0405603125e-03	6.71312094	223.92561118	7.231490336969e+00	1.091922281168e+19
2.0522206572e-03	6.75148163	225.20518610	8.457942666013e+00	1.277111026844e+19
2.0638810018e-03	6.78984232	226.48476102	8.675304002873e+00	1.309931604031e+19
2.0755413464e-03	6.82820301	227.76433595	8.090440635616e+00	1.221619885092e+19
2.0872016911e-03	6.86656370	229.04391087	6.971272454812e+00	1.052630559787e+19
2.0988620357e-03	6.90492439	230.32348579	7.187625714937e+00	1.085298921954e+19
2.1105223804e-03	6.94328509	231.60306071	6.466359023739e+00	9.763909190274e+18
2.1221827250e-03	6.98164578	232.88263563	6.464205821196e+00	9.760657951976e+18
2.1338430697e-03	7.02000647	234.16221055	6.454423567745e+00	9.745887192417e+18
2.1455034143e-03	7.05836716	235.44178547	6.709332610026e+00	1.013078829851e+19
2.1571637589e-03	7.09672785	236.72136039	5.979278069822e+00	9.028439015343e+18
2.1688241036e-03	7.13508854	238.00093531	6.718977640099e+00	1.014535185698e+19
2.1804844482e-03	7.17344923	239.28051023	5.229326302680e+00	7.896045820876e+18
2.1921447929e-03	7.21180992	240.56008516	5.233811052739e+00	7.902817590298e+18
2.2038051375e-03	7.25017061	241.83966008	4.733347166927e+00	7.147139794473e+18
2.2154654822e-03	7.28853130	243.11923500	3.487088549819e+00	5.265345739988e+18
2.2271258268e-03	7.32689200	244.39880992	2.737525872172e+00	4.133540053032e+18
2.2387861714e-03	7.36525269	245.67838484	2.734859084436e+00	4.129513324361e+18
2.2504465161e-03	7.40361338	246.95795976	1.743998431140e+00	2.633358625328e+18
2.2621068607e-03	7.44197407	248.23753468	2.223758850156e+00	3.357775124190e+18
2.2737672054e-03	7.48033476	249.51710960	1.743870164836e+00	2.633164949020e+18
2.2854275500e-03	7.51869545	250.79668452	1.496264146248e+00	2.259291077868e+18
2.2970878947e-03	7.55705614	252.07625945	9.975656172070e-01	1.506278890793e+18
2.3087482393e-03	7.59541683	253.35583437	9.963563296884e-01	1.504452921423e+18
2.3204085839e-03	7.63377752	254.63540929	4.987179491699e-01	7.530415105900e+17
2.3320689286e-03	7.67213822	255.91498421	2.465222864035e-07	3.722374846472e+11
2.3437292732e-03	7.71049891	257.19455913	9.351701013139e-10	1.412064488403e+09
